file_path,file_name,file_suffix,scene_index,scene_name,size_z,z_step_um,z_start_um,z_end_um,z_range_method,error
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2.1.hrmin2_Multichannel Z-Stack_20251017_02_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,249.93798144417997,254.28798144417993,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2.1.hrmin2_Multichannel Z-Stack_20251017_02_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_10_Multichannel Z-Stack_20251017_10_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,260.25355246291883,264.60355246291886,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_10_Multichannel Z-Stack_20251017_10_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_3_Multichannel Z-Stack_20251017_03_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",24,,252.76070621986207,256.21070621986206,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_3_Multichannel Z-Stack_20251017_03_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_4_Multichannel Z-Stack_20251017_04_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",27,,253.98927546847338,257.8892754684734,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_4_Multichannel Z-Stack_20251017_04_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_4_Multichannel Z-Stack_20251017_05_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,252.30031740218516,255.6003174021852,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_4_Multichannel Z-Stack_20251017_05_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_4_Multichannel Z-Stack_20251017_06_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",22,,254.55615882317034,257.70615882317037,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_4_Multichannel Z-Stack_20251017_06_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_7_Multichannel Z-Stack_20251017_07_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,256.100311298297,260.300311298297,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_7_Multichannel Z-Stack_20251017_07_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_8_Multichannel Z-Stack_20251017_08_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,257.3542055789538,261.7042055789538,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_8_Multichannel Z-Stack_20251017_08_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_9_Multichannel Z-Stack_20251017_09_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",29,,258.90809985961056,263.10809985961055,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_harmin_9_Multichannel Z-Stack_20251017_09_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_10_Multichannel Z-Stack_20251017_20_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,279.7067753158762,283.00677531587627,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_10_Multichannel Z-Stack_20251017_20_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_1_Multichannel Z-Stack_20251017_11_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",31,,262.606146615394,267.106146615394,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_1_Multichannel Z-Stack_20251017_11_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_2_Multichannel Z-Stack_20251017_12_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,264.25159921870227,268.6015992187023,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_2_Multichannel Z-Stack_20251017_12_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_3_Multichannel Z-Stack_20251017_13_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",44,,265.75289324299587,272.2028932429958,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_3_Multichannel Z-Stack_20251017_13_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_4_Multichannel Z-Stack_20251017_14_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",35,,268.5067875236525,273.60678752365254,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_4_Multichannel Z-Stack_20251017_14_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_5_Multichannel Z-Stack_20251017_15_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",24,,271.65224012696086,275.10224012696085,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_5_Multichannel Z-Stack_20251017_15_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_6_Multichannel Z-Stack_20251017_16_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",43,,271.30483427943597,277.604834279436,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_6_Multichannel Z-Stack_20251017_16_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_7_Multichannel Z-Stack_20251017_17_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",24,,275.6502868827443,279.1002868827443,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_7_Multichannel Z-Stack_20251017_17_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_8_Multichannel Z-Stack_20251017_18_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",22,,277.1405450772142,280.2905450772142,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_8_Multichannel Z-Stack_20251017_18_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_9_Multichannel Z-Stack_20251017_19_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,278.3028810352194,281.6028810352194,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_1_kontrola_9_Multichannel Z-Stack_20251017_19_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_10_Multichannel Z-Stack_20251017_30_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,301.90025025941526,307.30025025941524,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_10_Multichannel Z-Stack_20251017_30_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_1_Multichannel Z-Stack_20251017_21_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",23,,281.293786241836,284.593786241836,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_1_Multichannel Z-Stack_20251017_21_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_2_Multichannel Z-Stack_20251017_22_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",30,,282.6548220716596,287.0048220716597,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_2_Multichannel Z-Stack_20251017_22_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_3_Multichannel Z-Stack_20251017_23_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",31,,285.00741622413483,289.50741622413483,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_3_Multichannel Z-Stack_20251017_23_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_4_Multichannel Z-Stack_20251017_24_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,285.75286882744314,291.00286882744314,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_4_Multichannel Z-Stack_20251017_24_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_5_Multichannel Z-Stack_20251017_25_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,288.1054629799183,293.50546297991826,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_5_Multichannel Z-Stack_20251017_25_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_6_Multichannel Z-Stack_20251017_26_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,289.7509155832266,295.0009155832266,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_6_Multichannel Z-Stack_20251017_26_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_7_Multichannel Z-Stack_20251017_27_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",32,,291.93792650918635,296.58792650918633,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_7_Multichannel Z-Stack_20251017_27_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_8_Multichannel Z-Stack_20251017_28_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",44,,294.6548037599951,301.1048037599951,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_8_Multichannel Z-Stack_20251017_28_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_9_Multichannel Z-Stack_20251017_29_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",38,,299.1560977842886,304.7060977842886,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSI_9_Multichannel Z-Stack_20251017_29_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_10_Multichannel Z-Stack_20251017_40_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",45,,331.40280778856123,338.0028077885613,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_10_Multichannel Z-Stack_20251017_40_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_1_Multichannel Z-Stack_20251017_31_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",28,,305.3560916804004,309.40609168040044,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_1_Multichannel Z-Stack_20251017_31_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_2_Multichannel Z-Stack_20251017_32_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",47,,306.50413843618395,313.40413843618387,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_2_Multichannel Z-Stack_20251017_32_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_3_Multichannel Z-Stack_20251017_33_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",39,,310.5119269974975,316.2119269974974,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_3_Multichannel Z-Stack_20251017_33_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_4_Multichannel Z-Stack_20251017_34_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",43,,313.6047793444424,319.90477934444243,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_4_Multichannel Z-Stack_20251017_34_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_5_Multichannel Z-Stack_20251017_35_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",57,,316.20477324055423,324.6047732405542,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_5_Multichannel Z-Stack_20251017_35_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_6_Multichannel Z-Stack_20251017_36_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",43,,320.8073673930293,327.10736739302934,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_6_Multichannel Z-Stack_20251017_36_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_7_Multichannel Z-Stack_20251017_37_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",46,,324.26385582616126,331.01385582616126,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_7_Multichannel Z-Stack_20251017_37_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_8_Multichannel Z-Stack_20251017_38_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",36,,328.3580083012879,333.6080083012879,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_8_Multichannel Z-Stack_20251017_38_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_9_Multichannel Z-Stack_20251017_39_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",37,,330.80216077641467,336.2021607764146,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_2_PSIHARMIN_9_Multichannel Z-Stack_20251017_39_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_10_Multichannel Z-Stack_20251017_50_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",50,,205.73673625099192,213.08673625099192,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_10_Multichannel Z-Stack_20251017_50_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_1_Multichannel Z-Stack_20251017_41_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",31,,336.00540194103644,340.50540194103644,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_1_Multichannel Z-Stack_20251017_41_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_2_Multichannel Z-Stack_20251017_42_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",26,,338.03721845815784,341.78721845815784,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_2_Multichannel Z-Stack_20251017_42_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_3_Multichannel Z-Stack_20251017_43_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",31,,337.98916559848624,342.48916559848624,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_3_Multichannel Z-Stack_20251017_43_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_4_Multichannel Z-Stack_20251017_44_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",46,,338.5469541597998,345.2969541597998,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_4_Multichannel Z-Stack_20251017_44_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_5_Multichannel Z-Stack_20251017_45_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",43,,202.69713117255688,208.99713117255692,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_5_Multichannel Z-Stack_20251017_45_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_6_Multichannel Z-Stack_20251017_46_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",42,,198.360773362632,204.510773362632,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_6_Multichannel Z-Stack_20251017_46_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_7_Multichannel Z-Stack_20251017_47_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",45,,194.79779039248,201.39779039248,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_7_Multichannel Z-Stack_20251017_47_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_8_Multichannel Z-Stack_20251017_48_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",53,,197.68739547091494,205.48739547091498,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_8_Multichannel Z-Stack_20251017_48_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_9_Multichannel Z-Stack_20251017_49_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,0,"C488, C561, C640",51,,200.09323689190018,207.59323689190018,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251017\_2_8_LITHIUM_9_Multichannel Z-Stack_20251017_49_\stack1\frame_t_0.ets,frame_t_0.ets,.ets,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\1_8_KONTROLA_1_Multichannel Z-Stack_20251030_118.vsi,1_8_KONTROLA_1_Multichannel Z-Stack_20251030_118.vsi,.vsi,0,"C488, C561, C640",43,,321.6008728560093,327.9008728560093,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\1_8_KONTROLA_1_Multichannel Z-Stack_20251030_118.vsi,1_8_KONTROLA_1_Multichannel Z-Stack_20251030_118.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_3010_Multichannel Z-Stack_20251030_51.vsi,2_2_PSI_3010_Multichannel Z-Stack_20251030_51.vsi,.vsi,0,"C488, C561, C640",28,,126.75632362815112,130.80632362815112,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_3010_Multichannel Z-Stack_20251030_51.vsi,2_2_PSI_3010_Multichannel Z-Stack_20251030_51.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_3010_Multichannel Z-Stack_20251030_52.vsi,2_2_PSI_3010_Multichannel Z-Stack_20251030_52.vsi,.vsi,0,"C488, C561, C640",60,,125.95437038393456,134.80437038393455,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_3010_Multichannel Z-Stack_20251030_52.vsi,2_2_PSI_3010_Multichannel Z-Stack_20251030_52.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_30_10_3_Multichannel Z-Stack_20251030_53.vsi,2_2_PSI_30_10_3_Multichannel Z-Stack_20251030_53.vsi,.vsi,0,"C488, C561, C640",45,,130.0050173960813,136.6050173960813,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_30_10_3_Multichannel Z-Stack_20251030_53.vsi,2_2_PSI_30_10_3_Multichannel Z-Stack_20251030_53.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_30_10_4_Multichannel Z-Stack_20251030_54.vsi,2_2_PSI_30_10_4_Multichannel Z-Stack_20251030_54.vsi,.vsi,0,"C488, C561, C640",44,,133.75631142037483,140.2063114203748,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_30_10_4_Multichannel Z-Stack_20251030_54.vsi,2_2_PSI_30_10_4_Multichannel Z-Stack_20251030_54.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_30_10_5_Multichannel Z-Stack_20251030_55.vsi,2_2_PSI_30_10_5_Multichannel Z-Stack_20251030_55.vsi,.vsi,0,"C488, C561, C640",45,,135.40695843252152,142.00695843252151,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_2_PSI_30_10_5_Multichannel Z-Stack_20251030_55.vsi,2_2_PSI_30_10_5_Multichannel Z-Stack_20251030_55.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_3_PSY_10_Multichannel Z-Stack_20251030_65.vsi,2_3_PSY_10_Multichannel Z-Stack_20251030_65.vsi,.vsi,0,"C488, C561, C640",36,,160.25692791308063,165.50692791308063,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_3_PSY_10_Multichannel Z-Stack_20251030_65.vsi,2_3_PSY_10_Multichannel Z-Stack_20251030_65.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_3_PSY_1_Multichannel Z-Stack_20251030_56.vsi,2_3_PSY_1_Multichannel Z-Stack_20251030_56.vsi,.vsi,0,"C488, C561, C640",36,,138.25241103582985,143.50241103582985,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_3_PSY_1_Multichannel Z-Stack_20251030_56.vsi,2_3_PSY_1_Multichannel Z-Stack_20251030_56.vsi,.vsi,1,macro image,1,,,,unavailable,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_3_PSY_2_Multichannel Z-Stack_20251030_57.vsi,2_3_PSY_2_Multichannel Z-Stack_20251030_57.vsi,.vsi,0,"C488, C561, C640",51,,138.50500518830495,146.00500518830495,ome_plane_position_z,
Z:\Brejtr\ActiveProjects\Microscopy\20251030\2_3_PSY_2_Multichannel Z-Stack_20251030_57.vsi,2_3_PSY_2_Multichannel Z-Stack_20251030_57.vsi,.vsi,1,macro image,1,,,,unavailable,
